-1096,-1212,-17092,-3200,58,263,0 
-1092,-1156,-17180,-3200,59,278,0 
-1212,-1204,-17348,-3216,60,266,0 
-1160,-1168,-17180,-3184,57,248,0 
-1160,-1240,-17104,-3200,77,261,0 
-1132,-1280,-17092,-3200,64,247,0 
-1000,-1220,-17192,-3200,80,278,0 
-1112,-1188,-17304,-3168,61,282,0 
-1000,-1308,-17228,-3184,48,279,0 
-1060,-1252,-17180,-3184,59,262,0 
-1152,-1260,-17100,-3200,81,261,0 
-1232,-1240,-17292,-3216,81,284,0 
-1168,-1248,-17272,-3232,59,276,0 
-1136,-1332,-17080,-3200,62,249,0 
-1068,-1248,-17188,-3200,64,288,0 
-1180,-1184,-17248,-3216,65,285,0 
-1032,-1228,-17156,-3216,78,293,0 
-1184,-1292,-17040,-3232,72,269,0 
-1052,-1216,-16932,-3200,43,266,0 
-1184,-1212,-17100,-3184,61,262,0 
-1160,-1312,-17268,-3216,63,266,0 
-1108,-1252,-17260,-3216,63,267,0 
-1260,-1276,-17080,-3216,67,289,0 
-1140,-1296,-17152,-3200,48,215,0 
-1172,-1236,-17168,-3200,39,267,0 
-1152,-1260,-17148,-3216,61,250,0 
-1068,-1296,-17036,-3216,50,289,0 
-1020,-1120,-17260,-3232,58,251,0 
-1056,-1204,-17272,-3200,57,282,0 
-1036,-1180,-17160,-3200,39,305,0 
-1244,-1168,-17072,-3184,48,268,0 
-1080,-1140,-17156,-3232,55,281,0 
-1136,-1196,-17136,-3200,33,275,0 
-1136,-1192,-17084,-3184,47,265,0 
-1104,-1196,-17020,-3200,84,284,0 
-1180,-1232,-17228,-3200,45,334,0 
-1128,-1200,-17132,-3216,62,264,0 
-1092,-1188,-17168,-3184,75,277,0 
-1132,-1332,-17064,-3200,50,244,0 
-1240,-1268,-17176,-3200,52,271,0 
-1184,-1156,-17200,-3248,63,266,0 
-1208,-1140,-17140,-3216,41,272,0 
-1100,-1224,-17124,-3216,44,291,0 
-1036,-1224,-17192,-3232,54,272,0 
-1116,-1284,-17108,-3184,53,311,0 
-1136,-1228,-17228,-3216,61,258,0 
-1088,-1288,-17096,-3168,72,263,0 
-1096,-1140,-17220,-3232,48,259,0 
-1068,-1244,-17092,-3200,66,268,0 
-1108,-1232,-17208,-3168,52,264,0 
-1096,-1276,-17060,-3216,48,243,0 
-1204,-1208,-17216,-3184,53,284,0 
-1048,-1240,-17084,-3200,69,284,0 
-1180,-1232,-17208,-3232,65,273,0 
-1072,-1240,-17096,-3200,48,279,0 
-1092,-1256,-17036,-3216,50,251,0 
-1260,-1272,-17144,-3184,61,268,0 
-1128,-1236,-17284,-3216,73,274,0 
-996,-1288,-17184,-3216,52,253,0 
-1124,-1284,-17084,-3232,85,253,0 
-1068,-1208,-17128,-3168,47,249,0 
-1080,-1104,-17280,-3200,60,246,0 
-1172,-1124,-17176,-3168,73,280,0 
-1112,-1144,-17156,-3216,64,261,0 
-1116,-1204,-17248,-3216,79,273,0 
-1176,-1252,-17288,-3216,63,256,0 
-1148,-1204,-17084,-3184,52,253,0 
-1060,-1300,-17196,-3216,69,249,0 
-1220,-1128,-17040,-3232,59,288,0 
-1216,-1228,-17160,-3200,64,288,0 
-1112,-1248,-17060,-3232,65,249,0 
-1120,-1180,-17112,-3200,55,241,0 
-1180,-1288,-17152,-3216,87,258,0 
-1080,-1168,-17256,-3200,70,272,0 
-1132,-1236,-17284,-3200,58,258,0 
-1088,-1208,-16988,-3216,55,257,0 
-1088,-1252,-17176,-3184,59,258,0 
-1096,-1320,-17312,-3200,56,261,0 
-1128,-1212,-17160,-3232,52,270,0 
-1024,-1208,-17188,-3200,54,274,0 
-1184,-1212,-17092,-3216,53,261,0 
-1100,-1200,-17260,-3216,55,254,0 
-1184,-1304,-17108,-3200,73,288,0 
-1132,-1244,-17172,-3200,57,253,0 
-1176,-1120,-17260,-3200,58,280,0 
-1252,-1240,-16988,-3216,72,258,0 
-1216,-1284,-17040,-3216,76,260,0 
-1096,-1240,-17216,-3200,42,264,0 
-1132,-1348,-17188,-3200,89,256,0 
-1148,-1228,-17008,-3216,66,263,0 
-1124,-1284,-17148,-3200,53,295,0 
-1212,-1272,-17148,-3168,51,261,0 
-1112,-1220,-17192,-3232,70,287,0 
-1148,-1232,-17176,-3216,69,289,0 
-1056,-1220,-17268,-3200,104,266,0 
-1132,-1224,-17316,-3232,59,281,0 
-1088,-1292,-17204,-3200,70,252,0 
-1184,-1260,-17168,-3216,59,268,0 
-1108,-1152,-17260,-3200,54,275,0 
-1144,-1164,-17144,-3200,79,275,0 
-1124,-1184,-17232,-3216,57,273,0 
-1128,-1296,-17208,-3216,72,325,0 
-1140,-1200,-17052,-3200,52,298,0 
-1064,-1128,-17256,-3200,76,285,0 
-1096,-1236,-17104,-3216,56,273,0 
-1120,-1196,-17152,-3200,56,274,0 
-1068,-1288,-17236,-3232,57,274,0 
-1072,-1260,-17228,-3200,59,274,0 
-1172,-1240,-17252,-3200,51,273,0 
-1088,-1228,-17292,-3216,52,273,0 
-1108,-1200,-17228,-3216,55,250,0 
-1160,-1108,-17136,-3216,59,324,0 
-1100,-1352,-17016,-3168,68,256,0 
-1040,-1140,-17116,-3232,73,275,0 
-1124,-1264,-17088,-3200,45,276,0 
-1116,-1284,-17056,-3232,53,280,0 
-1116,-1164,-17112,-3200,44,269,0 
-1040,-1200,-17016,-3184,82,256,0 
-1156,-1248,-17216,-3216,52,235,0 
-1096,-1308,-17032,-3216,76,265,0 
-1052,-1204,-17236,-3216,79,293,0 
-1136,-1240,-17240,-3200,71,281,0 
-1104,-1244,-17136,-3200,58,314,0 
-1188,-1248,-17296,-3200,70,262,0 
-1048,-1220,-17216,-3184,64,295,0 
-1136,-1268,-17068,-3184,70,251,0 
-1136,-1224,-17140,-3232,54,284,0 
-1176,-1316,-17068,-3200,51,261,0 
-1088,-1224,-17040,-3200,69,258,0 
-1148,-1332,-16968,-3184,45,286,0 
-1108,-1308,-17216,-3232,53,284,0 
-1216,-1200,-16984,-3200,56,269,0 
-1160,-1232,-17128,-3200,83,267,0 
-1080,-1284,-17176,-3248,65,262,0 
-1156,-1268,-17220,-3184,82,274,0 
-1148,-1280,-17228,-3216,61,264,0 
-1060,-1200,-17160,-3200,43,254,0 
-1196,-1276,-17252,-3200,59,282,0 
-1140,-1196,-17104,-3200,53,265,0 
-1076,-1256,-17064,-3184,66,275,0 
-1108,-1300,-17160,-3216,56,276,0 
-1236,-1136,-17280,-3216,73,255,0 
-1104,-1260,-17160,-3200,63,270,0 
-1068,-1236,-17216,-3200,71,279,0 
-1156,-1256,-17320,-3184,47,276,0 
-1172,-1216,-17084,-3184,50,269,0 
-1104,-1224,-17040,-3216,85,261,0 
-1084,-1248,-17088,-3168,65,299,0 
-1088,-1260,-17316,-3232,37,267,0 
-1120,-1272,-17004,-3216,48,267,0 
-1000,-1264,-17128,-3232,66,288,0 
-1136,-1220,-17296,-3232,58,249,0 
-1296,-1244,-17208,-3200,56,240,0 
-1128,-1320,-17120,-3200,72,268,0 
-1124,-1232,-17172,-3216,90,260,0 
-1184,-1324,-17184,-3216,58,262,0 
-1136,-1220,-17208,-3232,74,264,0 
-1072,-1268,-17116,-3200,72,255,0 
-1116,-1248,-17152,-3200,52,287,0 
-1060,-1192,-17312,-3200,56,274,0 
-1068,-1236,-17164,-3216,53,279,0 
-1036,-1244,-17096,-3216,54,275,0 
-1020,-1144,-17216,-3216,54,268,0 
-1064,-1268,-17068,-3216,51,262,0 
-1132,-1224,-17040,-3200,59,263,0 
-1116,-1228,-17000,-3200,45,264,0 
-1176,-1300,-17340,-3184,37,280,0 
-1092,-1304,-17220,-3216,84,260,0 
-1036,-1268,-17156,-3232,49,258,0 
-1172,-1264,-17112,-3200,77,278,0 
-1080,-1256,-17132,-3232,67,291,0 
-1176,-1220,-17080,-3200,49,286,0 
-1148,-1236,-17192,-3200,45,286,0 
-1108,-1184,-17112,-3232,60,298,0 
-984,-1244,-17116,-3232,76,267,0 
-1164,-1172,-17264,-3216,57,255,0 
-1176,-1168,-17248,-3216,72,262,0 
-1160,-1220,-16956,-3216,44,276,0 
-1060,-1252,-17220,-3232,83,287,0 
-1000,-1268,-17252,-3200,51,267,0 
-1224,-1312,-17120,-3200,63,254,0 
-1180,-1208,-17228,-3232,36,282,0 
-1116,-1228,-17148,-3216,59,308,0 
-1084,-1244,-17372,-3184,58,269,0 
-1120,-1324,-17076,-3184,50,250,0 
-1072,-1300,-17020,-3216,37,285,0 
-1112,-1224,-17188,-3216,49,290,0 
-1072,-1208,-17152,-3200,76,261,0 
-1096,-1152,-17080,-3200,70,268,0 
-1268,-1236,-17192,-3232,63,296,0 
-1180,-1288,-17136,-3200,68,290,0 
-1132,-1224,-17140,-3200,35,342,0 
-1100,-1268,-17192,-3200,43,261,0 
-1024,-1252,-17224,-3200,81,233,0 
-1088,-1248,-17172,-3216,60,277,0 
-1148,-1280,-17228,-3184,63,281,0 
-1148,-1204,-17252,-3216,46,288,0 
-1096,-1280,-17136,-3232,49,273,0 
-1084,-1276,-17140,-3200,60,285,0 
-1008,-1224,-17012,-3216,76,288,0 
-1196,-1240,-17176,-3184,77,259,0 
-1164,-1108,-17308,-3216,28,324,0 
-1056,-1272,-17140,-3232,81,254,0 
-1112,-1228,-17072,-3232,55,285,0 
-1148,-1196,-17176,-3184,54,225,0 
-1228,-1136,-17192,-3248,55,302,0 
-1200,-1080,-17292,-3232,55,267,0 
-1124,-1224,-17168,-3200,47,274,0 
-1164,-1268,-17044,-3232,35,292,0 
-1240,-1160,-17184,-3216,51,289,0 
-1064,-1276,-17136,-3216,41,272,0 
-1028,-1276,-17132,-3200,57,256,0 
-1088,-1216,-17268,-3200,73,250,0 
-1100,-1212,-17216,-3216,53,270,0 
-1100,-1164,-17108,-3184,73,284,0 
-1172,-1212,-17260,-3232,52,266,0 
-1148,-1324,-17224,-3232,54,249,0 
-1128,-1284,-17080,-3200,50,272,0 
-1128,-1180,-17148,-3248,74,276,0 
-1048,-1208,-17116,-3248,58,262,0 
-1092,-1264,-17116,-3216,68,284,0 
-992,-1180,-17060,-3216,48,283,0 
-1052,-1340,-17116,-3200,60,237,0 
-1020,-1268,-17152,-3232,61,271,0 
-1100,-1204,-17136,-3232,51,275,0 
-1268,-1280,-17312,-3232,67,236,0 
-1156,-1192,-17200,-3216,64,242,0 
-1084,-1260,-17176,-3216,74,262,0 
-1168,-1272,-17012,-3200,67,296,0 
-1100,-1164,-17184,-3232,60,280,0 
-1156,-1152,-17280,-3232,65,268,0 
-1184,-1200,-17224,-3232,67,267,0 
-1172,-1224,-17156,-3200,51,284,0 
-1100,-1180,-17120,-3216,77,289,0 
-1104,-1200,-17076,-3216,52,246,0 
-1144,-1248,-17212,-3216,67,242,0 
-1088,-1288,-17092,-3200,66,266,0 
-1140,-1252,-17180,-3200,68,302,0 
-1040,-1296,-17104,-3200,49,265,0 
-1136,-1168,-17224,-3232,62,273,0 
-1088,-1228,-17144,-3216,57,239,0 
-1056,-1252,-17112,-3216,81,258,0 
-1224,-1208,-17236,-3216,41,290,0 
-1012,-1328,-17096,-3232,63,235,0 
-1164,-1352,-17208,-3200,79,240,0 
-976,-1264,-17088,-3232,85,304,0 
-1076,-1244,-17268,-3216,44,257,0 
-1072,-1152,-17116,-3232,43,285,0 
-1100,-1232,-17220,-3200,77,269,0 
-1096,-1132,-17148,-3232,88,264,0 
-1164,-1192,-17232,-3216,43,273,0 
-1112,-1192,-17208,-3216,49,291,0 
-1148,-1196,-17120,-3248,79,266,0 
-1152,-1232,-17140,-3200,39,268,0 
-1172,-1264,-17172,-3200,41,256,0 
-1128,-1140,-17144,-3232,63,267,0 
-1184,-1152,-17188,-3216,71,307,0 
-1076,-1184,-17168,-3216,52,248,0 
-1112,-1232,-17096,-3216,58,260,0 
-1156,-1196,-17136,-3232,61,265,0 
-1140,-1196,-17084,-3216,55,275,0 
-1172,-1132,-17168,-3200,58,264,0 
-1164,-1184,-17052,-3232,76,275,0 
-1284,-1196,-17232,-3184,66,289,0 
-1052,-1176,-17160,-3232,85,282,0 
-1204,-1236,-17136,-3200,63,309,0 
-1148,-1104,-17180,-3200,55,296,0 
-1112,-1276,-17220,-3216,90,260,0 
-1092,-1280,-17112,-3232,39,259,0 
-1124,-1168,-17100,-3200,74,281,0 
-1232,-1204,-17220,-3200,42,297,0 
-1196,-1204,-17172,-3200,47,267,0 
-1152,-1304,-17156,-3216,54,272,0 
-1000,-1312,-17048,-3216,63,266,0 
-1100,-1312,-17264,-3200,51,304,0 
-1048,-1224,-17148,-3200,70,272,0 
-1184,-1076,-17088,-3216,60,258,0 
-1104,-1276,-17136,-3184,57,251,0 
-1084,-1272,-17396,-3200,42,274,0 
-1144,-1132,-17236,-3232,54,299,0 
-1152,-1104,-17436,-3216,62,256,0 
-1076,-1272,-17176,-3216,60,272,0 
-1072,-1232,-17108,-3184,55,267,0 
-1084,-1224,-17220,-3232,46,262,0 
-1040,-1200,-17160,-3232,54,310,0 
-1176,-1360,-17100,-3216,77,266,0 
-1160,-1212,-17228,-3200,65,263,0 
-1180,-1192,-17340,-3232,48,255,0 
-1168,-1348,-17040,-3232,59,279,0 
-1176,-1252,-17228,-3184,65,264,0 
-1096,-1156,-17084,-3216,46,246,0 
-1088,-1212,-17304,-3216,82,253,0 
-1056,-1160,-17184,-3216,58,306,0 
-1064,-1268,-17116,-3200,41,286,0 
-1248,-1200,-17204,-3232,72,258,0 
-1188,-1268,-17160,-3184,65,268,0 
-1080,-1296,-17116,-3216,64,276,0 
-1168,-1184,-17120,-3232,46,295,0 
-1112,-1152,-17268,-3200,63,261,0 
-1060,-1296,-17180,-3200,81,272,0 
-1148,-1272,-17144,-3216,89,243,0 
-1088,-1276,-17060,-3248,55,311,0 
-1228,-1240,-17260,-3232,55,283,0 
-1084,-1352,-17244,-3216,63,265,0 
-1136,-1232,-17024,-3216,49,248,0 
-1068,-1280,-17124,-3200,49,265,0 
-1124,-1404,-17112,-3232,88,287,0 
-1048,-1240,-17068,-3200,62,281,0 
-1140,-1292,-17176,-3216,83,258,0 
-1176,-1236,-17160,-3216,66,263,0 
-1164,-1268,-17100,-3216,51,289,0 
-1092,-1140,-17228,-3232,42,294,0 
-1152,-1168,-17212,-3232,79,273,0 
-1168,-1220,-17120,-3232,41,261,0 
-1192,-1304,-17076,-3216,71,259,0 
-1168,-1196,-17048,-3216,53,269,0 
-1108,-1212,-17288,-3200,61,252,0 
-1100,-1344,-17020,-3168,64,259,0 
-1148,-1292,-17148,-3280,55,283,0 
-1156,-1236,-17308,-3216,73,276,0 
-1136,-1180,-17344,-3232,70,261,0 
-1148,-1244,-17112,-3200,53,274,0 
-1068,-1184,-17120,-3248,57,260,0 
-1076,-1240,-17192,-3232,83,286,0 
-1092,-1188,-17120,-3232,58,277,0 
-1056,-1188,-17120,-3200,44,280,0 
-1108,-1408,-16996,-3216,75,276,0 
-1124,-1140,-17176,-3216,55,258,0 
-1172,-1260,-17152,-3248,92,289,0 
-1152,-1244,-17196,-3216,69,287,0 
-1040,-1224,-17260,-3200,37,297,0 
-984,-1352,-17044,-3200,86,265,0 
-1108,-1324,-17152,-3216,74,295,0 
-1064,-1320,-17036,-3216,61,296,0 
-1212,-1192,-17132,-3216,58,283,0 
-1140,-1184,-17208,-3200,54,284,0 
-1164,-1116,-17112,-3200,49,266,0 
-1084,-1236,-17052,-3168,68,248,0 
-1084,-1268,-17208,-3232,44,265,0 
-1124,-1188,-17228,-3232,49,272,0 
-944,-1240,-17024,-3216,59,256,0 
-1092,-1304,-17080,-3216,92,261,0 
-1072,-1220,-17148,-3232,85,250,0 
-1080,-1260,-17180,-3232,71,275,0 
-1236,-1144,-17152,-3200,61,304,0 
-1100,-1196,-17292,-3232,88,299,0 
-1124,-1312,-17312,-3216,49,296,0 
-1164,-1264,-17304,-3248,82,290,0 
-1068,-1260,-17264,-3184,53,269,0 
-1188,-1316,-17260,-3232,48,294,0 
-1116,-1168,-17200,-3232,57,248,0 
-1096,-1288,-17080,-3232,79,232,0 
-1152,-1204,-17120,-3232,56,254,0 
-1276,-1156,-17120,-3200,68,261,0 
-1200,-1264,-17236,-3200,70,275,0 
-1208,-1280,-17084,-3216,80,256,0 
-1204,-1240,-17040,-3216,53,268,0 
-1084,-1280,-17392,-3216,81,246,0 
-1076,-1264,-17096,-3232,62,280,0 
-1184,-1232,-17208,-3200,70,252,0 
-1108,-1276,-17120,-3200,77,243,0 
-1112,-1204,-17328,-3216,36,283,0 
-1116,-1172,-17396,-3216,72,310,0 
-1320,-1284,-17236,-3248,65,279,0 
-1164,-1240,-17128,-3200,76,260,0 
-1080,-1136,-17040,-3232,51,303,0 
-1132,-1276,-17144,-3232,64,283,0 
-980,-1208,-17168,-3232,66,282,0 
-1088,-1096,-17160,-3216,57,262,0 
-1176,-1268,-17084,-3216,79,255,0 
-1196,-1296,-17064,-3232,59,265,0 
-1124,-1220,-17260,-3200,47,302,0 
-1088,-1292,-17204,-3200,68,317,0 
-1072,-1276,-17096,-3184,61,266,0 
-1112,-1280,-17076,-3200,68,250,0 
-1100,-1260,-17184,-3200,69,276,0 
-1244,-1224,-17132,-3232,58,273,0 
-1240,-1220,-17156,-3216,71,278,0 
-1164,-1332,-17228,-3216,70,245,0 
-1188,-1232,-17096,-3232,72,275,0 
-1164,-1212,-17104,-3200,52,321,0 
-1112,-1184,-17184,-3216,65,288,0 
-1116,-1308,-17092,-3232,51,261,0 
-1248,-1264,-17116,-3232,59,266,0 
-1140,-1292,-17176,-3248,40,253,0 
-1100,-1152,-17072,-3264,87,288,0 
-1208,-1288,-17068,-3200,64,275,0 
-1152,-1264,-17308,-3200,58,242,0 
-1280,-1208,-17068,-3232,43,268,0 
-1068,-1112,-17064,-3232,44,287,0 
-1020,-1236,-17072,-3184,70,265,0 
-1084,-1276,-17272,-3232,52,291,0 
-1092,-1168,-17232,-3200,82,245,0 
-1156,-1064,-17224,-3216,54,282,0 
-1000,-1212,-17292,-3216,69,280,0 
-988,-1196,-17164,-3232,37,291,0 
-1132,-1328,-16888,-3216,73,272,0 
-1100,-1164,-17104,-3184,60,223,0 
-1060,-1216,-17272,-3200,58,251,0 
-1144,-1248,-17224,-3200,90,259,0 
-1168,-1228,-17244,-3216,58,291,0 
-1060,-1216,-17124,-3216,65,234,0 
-1060,-1164,-17128,-3200,62,262,0 
-1124,-1272,-17076,-3232,73,262,0 
-1236,-1108,-17312,-3200,66,271,0 
-940,-1188,-17188,-3184,47,277,0 
-1108,-1112,-17320,-3216,67,268,0 
-1232,-1296,-17276,-3216,95,282,0 
-1052,-1252,-17064,-3216,78,248,0 
-952,-1276,-17264,-3248,45,252,0 
-1208,-1136,-17144,-3200,65,267,0 
-1168,-1180,-17180,-3184,45,291,0 
-1104,-1224,-17256,-3216,53,266,0 
-1124,-1300,-17192,-3248,70,262,0 
-1096,-1336,-17212,-3216,58,270,0 
-1144,-1256,-17144,-3216,61,282,0 
-1088,-1232,-17084,-3232,73,244,0 
-1020,-1196,-17248,-3232,70,251,0 
-1120,-1304,-16960,-3200,71,291,0 
-1060,-1224,-17208,-3200,50,301,0 
-1108,-1108,-17148,-3232,53,252,0 
-1108,-1232,-17112,-3216,55,231,0 
-1084,-1224,-17224,-3216,58,258,0 
-1136,-1276,-17184,-3248,67,281,0 
-1144,-1220,-17048,-3184,63,276,0 
-1204,-1188,-17196,-3232,67,232,0 
-1216,-1148,-17172,-3200,82,263,0 
-1108,-1284,-17208,-3232,49,295,0 
-1192,-1112,-17072,-3200,54,293,0 
-1148,-1280,-17108,-3200,60,274,0 
-1208,-1316,-17200,-3232,89,261,0 
-1196,-1204,-17092,-3232,58,260,0 
-1100,-1176,-17272,-3264,42,300,0 
-1088,-1120,-17172,-3232,40,276,0 
-1248,-1160,-17308,-3200,63,256,0 
-1052,-1252,-17040,-3232,56,219,0 
-1136,-1088,-17224,-3216,52,320,0 
-1268,-1232,-17320,-3232,80,278,0 
-1188,-1160,-17260,-3232,39,245,0 
-1100,-1280,-17128,-3200,66,250,0 
-1108,-1240,-17024,-3200,57,252,0 
-1192,-1184,-17308,-3216,63,288,0 
-1028,-1132,-17200,-3216,86,289,0 
-1064,-1300,-17240,-3200,83,230,0 
-1156,-1196,-17180,-3216,66,272,0 
-1180,-1164,-17156,-3200,71,255,0 
-1080,-1124,-17124,-3232,68,269,0 
-1168,-1276,-17184,-3216,79,272,0 
-1064,-1248,-17280,-3216,52,245,0 
-1132,-1172,-17220,-3232,67,286,0 
-1044,-1244,-17008,-3200,57,301,0 
-1096,-1204,-17212,-3200,50,292,0 
-1092,-1244,-17472,-3232,71,279,0 
-1184,-1244,-17172,-3200,67,243,0 
-1096,-1212,-17100,-3248,55,277,0 
-1224,-1160,-17288,-3200,32,273,0 
-1180,-1348,-17196,-3232,73,286,0 
-1120,-1228,-17204,-3232,70,277,0 
-1228,-1204,-17292,-3232,69,269,0 
-1100,-1252,-17032,-3232,66,279,0 
-1008,-1248,-17196,-3184,69,262,0 
-1048,-1260,-17032,-3216,39,264,0 
-1180,-1268,-17168,-3216,91,275,0 
-1188,-1216,-17184,-3216,61,251,0 
-1120,-1192,-17180,-3200,71,288,0 
-1124,-1192,-17200,-3264,57,254,0 
-1104,-1376,-17056,-3200,68,277,0 
-1072,-1216,-17136,-3216,82,248,0 
-1132,-1352,-17400,-3216,52,280,0 
-1152,-1236,-17152,-3200,48,274,0 
-1096,-1220,-17208,-3232,53,258,0 
-1124,-1272,-17208,-3248,79,265,0 
-1192,-1212,-17188,-3232,57,263,0 
-1100,-1244,-17220,-3200,73,271,0 
-1180,-1176,-17128,-3184,56,284,0 
-1104,-1236,-17176,-3232,94,249,0 
-1136,-1296,-17140,-3232,79,303,0 
-996,-1344,-17080,-3216,56,243,0 
-964,-1252,-17160,-3232,81,292,0 
-1092,-1236,-17324,-3248,77,302,0 
-1108,-1184,-17280,-3216,63,279,0 
-1112,-1212,-17096,-3200,58,251,0 
-1200,-1256,-17192,-3200,68,247,0 
-1156,-1276,-17152,-3248,70,292,0 
-1176,-1252,-17104,-3216,55,250,0 
-1220,-1128,-17292,-3200,56,268,0 
-1076,-1248,-17136,-3232,54,265,0 
-1044,-1228,-17420,-3216,52,276,0 
-1080,-1176,-17228,-3232,43,283,0 
-1224,-1200,-17224,-3200,86,278,0 
-984,-1320,-17092,-3232,59,252,0 
-1136,-1248,-17160,-3248,51,267,0 
-1072,-1304,-17120,-3232,62,282,0 
-1152,-1240,-17292,-3232,62,265,0 
-1156,-1280,-17076,-3184,66,269,0 
-1032,-1188,-17216,-3248,59,285,0 
-1124,-1220,-17252,-3216,55,228,0 
-1116,-1208,-17176,-3184,63,274,0 
-1004,-1292,-17036,-3200,84,266,0 
-1140,-1168,-17240,-3200,49,285,0 
-1128,-1240,-16908,-3200,79,260,0 
-1168,-1172,-17160,-3216,62,313,0 
-1148,-1276,-17152,-3248,52,255,0 
-1000,-1240,-17144,-3232,83,268,0 
-1068,-1188,-17148,-3232,68,242,0 
-1136,-1260,-17232,-3232,61,261,0 
-1092,-1084,-17136,-3232,71,288,0 
-1260,-1240,-17308,-3216,65,288,0 
-1112,-1316,-17184,-3248,60,300,0 
-1068,-1312,-17156,-3232,39,269,0 
-1116,-1184,-17128,-3232,69,294,0 
-1172,-1172,-17296,-3232,41,303,0 
-1156,-1228,-17188,-3200,39,267,0 
-1208,-1212,-17192,-3232,81,228,0 
-1132,-1296,-17040,-3184,62,261,0 
-1204,-1336,-17136,-3248,66,295,0 
-1072,-1268,-17244,-3216,64,303,0 
-1060,-1140,-17128,-3216,59,278,0 
-1152,-1316,-17176,-3232,75,267,0 
-1016,-1244,-17020,-3200,68,268,0 
-1168,-1152,-17204,-3200,50,264,0 
-1072,-1196,-17132,-3232,80,278,0 
-1060,-1256,-17112,-3232,84,258,0 
-1220,-1324,-17112,-3200,52,264,0 
-1172,-1296,-17148,-3232,61,265,0 
-1060,-1236,-17068,-3216,84,290,0 
-1148,-1228,-17176,-3216,51,278,0 
-1096,-1256,-17196,-3184,69,239,0 
-1140,-1172,-17140,-3280,69,257,0 
-1160,-1172,-17260,-3200,70,296,0 
-1128,-1156,-17220,-3232,43,271,0 
-1120,-1192,-17224,-3216,23,261,0 
-1120,-1312,-17028,-3216,72,252,0 
-1240,-1200,-17156,-3248,60,264,0 
-1120,-1332,-17104,-3200,60,308,0 
-1060,-1160,-17228,-3232,47,280,0 
-1164,-1252,-17168,-3232,63,277,0 
-1292,-1156,-17332,-3216,60,240,0 
-1248,-1220,-17228,-3216,41,301,0 
-1108,-1228,-17276,-3264,64,270,0 
-1208,-1228,-17184,-3232,68,281,0 
-1056,-1220,-17116,-3200,51,253,0 
-1128,-1280,-17100,-3232,75,260,0 
-1084,-1204,-17108,-3232,64,288,0 
-1104,-1124,-17200,-3184,42,260,0 
-1144,-1228,-17180,-3248,65,266,0 
-1144,-1168,-17292,-3248,76,224,0 
-1172,-1216,-17256,-3232,55,296,0 
-1072,-1184,-17220,-3200,68,299,0 
-1172,-1196,-17240,-3216,80,291,0 
-1260,-1188,-17320,-3232,58,260,0 
-1088,-1160,-17080,-3232,55,252,0 
-1080,-1172,-16984,-3216,52,283,0 
-1260,-1140,-17236,-3200,63,268,0 
-1100,-1168,-17120,-3200,71,267,0 
-1160,-1172,-17256,-3216,65,261,0 
-1164,-1328,-17256,-3216,44,276,0 
-1168,-1228,-17184,-3200,52,284,0 
-1100,-1228,-17268,-3200,57,302,0 
-1136,-1292,-17084,-3248,69,261,0 
-1124,-1300,-16996,-3216,75,270,0 
-1228,-1300,-17128,-3264,50,321,0 
-1160,-1144,-17076,-3232,41,246,0 
-1072,-1276,-17300,-3216,63,270,0 
-1184,-1268,-17148,-3216,67,280,0 
-1164,-1276,-17040,-3232,70,278,0 
-1096,-1132,-17116,-3232,66,282,0 
-1116,-1280,-17176,-3232,63,246,0 
-1140,-1364,-17080,-3232,49,243,0 
-1040,-1328,-17148,-3232,89,267,0 
-1128,-1160,-17108,-3184,50,291,0 
-1196,-1204,-17204,-3248,52,281,0 
-1160,-1248,-17136,-3216,46,269,0 
-1136,-1196,-17064,-3248,52,268,0 
-1092,-1276,-17140,-3216,71,240,0 
-1164,-1236,-17180,-3248,52,298,0 
-1156,-1144,-17080,-3216,58,265,0 
-1172,-1276,-17204,-3216,57,265,0 
-1124,-1220,-17160,-3216,52,238,0 
-1040,-1312,-17192,-3200,62,275,0 
-1124,-1308,-17228,-3232,53,287,0 
-1100,-1144,-17192,-3232,52,293,0 
-1140,-1308,-17248,-3264,73,278,0 
-1160,-1260,-17180,-3216,73,254,0 
-1116,-1220,-17176,-3216,65,282,0 
-1148,-1116,-17260,-3216,44,291,0 
-1132,-1200,-17148,-3200,62,229,0 
-1052,-1324,-16956,-3232,61,272,0 
-1140,-1096,-17288,-3232,53,275,0 
-1136,-1356,-17120,-3200,51,265,0 
-1128,-1044,-17332,-3200,55,261,0 
-1164,-1124,-17128,-3216,67,278,0 
-1072,-1204,-17052,-3248,81,247,0 
-1080,-1320,-17348,-3216,76,272,0 
-1176,-1288,-17232,-3232,42,264,0 
-972,-1244,-17128,-3232,76,290,0 
-1128,-1268,-17068,-3216,67,272,0 
-1112,-1232,-17080,-3216,67,255,0 
-1132,-1196,-17184,-3248,80,263,0 
-1052,-1264,-17232,-3264,43,279,0 
-1108,-1244,-17204,-3264,42,271,0 
-1076,-1128,-17176,-3232,57,247,0 
-1172,-1192,-17248,-3232,70,249,0 
-988,-1224,-17248,-3200,80,275,0 
-1068,-1200,-17088,-3216,81,277,0 
-1156,-1236,-17156,-3232,61,281,0 
-1184,-1224,-17172,-3232,63,277,0 
-1124,-1172,-17360,-3232,66,255,0 
-1012,-1228,-17236,-3248,61,286,0 
